media_id,synonym
108701,I Used to Be the Strongest Sorcerer. Then I Took an Arrow in the Knee and Became a Village Guard
108701,The Strongest Wizard Becomes a Countryside Guardsman After Taking an Arrow to the Knee
108701,นักเวทสุดแกร่ง ถูกธนูปักเข่าเลยมาเป็นทหารยามประจำหมู่บ้าน
108701,最強的魔導士，膝蓋中了一箭之後成為鄉下的衛兵
108702,Mushikera Sama
108703,Leo to Mabu: Futari no Sarazanmai
108703,Reo and Mabu: Together They're Sarazanmai
108703,Sarazanmai
108706,アクアマン
108706,พรุ่งนี้ต้องทำงานอีกแล้วเรอะ!
108706,水男孩——好想談戀愛!
108713,OchiFuru
108715,Youths and Golden Coffin
108715,Great Journey Of Teenagers
108716,Teezimmerspiele
108720, 続・コミュ障VS百合
108720,Zoku Komyushou VS Yuri
108720,More Social Anxiety Vs Yuri
108720, Social Anxiety Vs Yuri
108721,Omae o Ore no Suki ni Suru
108722,Girl and Science
108723,E-Rank no Kusushi
108724,Izirare ~Hukusyu Saimin~
108724, Hipnoza - zemsta ofiary 
108728,You Can Enjoy! 2
108741,Antinomy
108741,二律背反～ベッドの上では演技が本気になる。
108741,บทรักกวนใจนายซุป'ตาร์
108742,"Tenioha! 2: Hey, shall we do lots of lewder stuff?"
108742,테니오핫! 2 ~ 좀 더 야한 것 잔뜩해요? ~ THE ANIMATION
108744,A-kuei & Gatchinpo
108746,An Ling and Stitch
108752,Azumi Mama Mia 
108762,Taking a Crap in a Fantasy World Toilet
108762,Taking a Dump in a Fantasy World Toilet
108764,How Did I Fall in Love With You!? - 2 -
108767,妖怪ウォッチ (2019)
108767,Youkai Watch (2019)
108767,YO-KAI WATCH!
108768,The Story Between a Dumb Prefect and a High School Girl with an Inappropriate Skirt Length
108769,草字頭底下加個化
108774,July Found by Chance
108774,How I Found It in July
108774,Extraordinary You
108778,Our After-Hours XXX - Junior Employee Edition -
108778,Their After-Hours XXX
108779,Endless Sound
108781,EDEN
108781,エデン (鶴岡伸寿)
108782,22 Ji no Rule
108782, 22ji no Rule
108782,Flow
108782,Nights Like This
108782,Frosty Blue
108782,For My Eyes Only
108783,Niiduma-kun to Arao-kun
108783,นีสึมะคุงกับอาราโอะคุง
108783,新妻君與新夫君
108789,His beautiful body.
108790,Ineobyuti
108790,La Beauté de son Âme
108791,Fake Memories
108792,You are special!
108793,"Once a pretty soldier, now a worker."
108794,A Post-Apocalyptic Journey
108798,"If we don't kiss, she will die"
108798,"Kiss Shite Kurenakya, Shinjau"
108799,Soul Land IV - The Ultimate Battle
108799,Soul Land IV - The Ultimate Combat
108799,斗罗大陆Ⅳ终极斗罗
108799,Soul Land IV: Pertempuran Terhebat
108799,Soul Land IV: Ultimate Fighting
108801,I'm a Middle-Aged Man Who Got My Adventurer License Revoked
108801,อดีตนักผจญภัยกับเด็กสาววัยใส
108802,Koroshi-ya to Freeter
108802,Killer and part-time worker
108803,Risou no Musume nara Sekai Saikyou demo Kawaigatte kure masu ka?
108811,Young Ashibe: Go! Go! Goma-chan 4
108813,Ghost Child
108813,鬼胎
108814,Balala: The Ocean Magic
108814,Balala The Fairies: Ocean Magic
108822,The School Nurse
108824,Ttalgiwa Milkeuti
108825,トワイライト・アンダーグラウンド+
108825,Twilight Underground+
108829,A Story About A Boy Scouted To Be A Model
108831,时光逝去 向桥而行
108831,Hi ni Nagarete Hashi ni Iku
108833,Wolf and Red Hat
108833,The Little Red Riding Hood
108833,狼与小红帽
108834,Hey boy! Let's take a break.
108835,War-ble
108836,チアーズ！（せうかなめ）
108845,Bokaro wa Dasai
108847,Shikku Shikku Shikku
108849,Appuru Dotto Komu
108851,Nyx Stay Night
108851,黑夜有所斯 ~Nyx Stay Night~
108851,Hēiyè Yǒu Suǒ Sī
108859,Shakuen no Ellis
108862,The Emperor's New Body
108864,The Matchmaker Forbids Me From Dating
108865,Generation's Queen Ling
108865,The Queen of the Generation
108865,Generation after the Spirit
108865,The Queen
108865,The Empress
108865,Yidai linghou
108866,Rebirth of the Villainess: The Life of Letizia after the Engagement Annulment
108866,"Wakeari Akuyaku Reijou wa, Kon'yaku Hakigo no Jinsei o Jiyuu ni Ikiru"
108866,"For Certain Reasons, The Villainess Noble Lady Will Live Her Post-Engagement Annulment Life Freely"
108869,Goodbye Human
108871,Motivation is Dying
108875,Each of Us Has Our Own Life
108878,Scalpel
108880,Her Favorite
108880,Ojou-sama no Oki ni Iri
108887,My Fragrance?
108887,¿Mi Fragancia?
108887,Do I Smell?
108890,The Result of Being Reincarnated is Having a Master-Servant Relationship with the Yandere Love Interest
108890,Tensei Shite Yandere Kouryaku Taishou Kyara to Shujuukankei ni Natta Kekka
108891,Stop at this Sound! 2
108891,ฝากฝันไว้ที่เสียงโคโตะ! ภาค 2
108896,I Don't Really Know Gully
108897,Clear Skies from Now on
108897,A Beautiful Sunny Day
108900,The Mitarai’s House is On Fire
108901,Furuginuya Kayoichou
108905,Ryukyudisko - Churazima
108907,Nagatan to Aoto
108907,ながたんと青と
108909,Tough Gaiden
108909,Tough Gaiden - Ryuu o Tsugu Otoko
108909,TOUGH ภาคทายาทมังกร
108911,Noah of the Blood Sea
108911,Chikai no Noah
108911,Bloody Cruise
108911,혈해의 노아
108912,Retoro BL
108912,秘事恋慕
108912,Himegoto Renbo
108912,"Akame no Nie, Kami no Akari"
108912,紅目の贄、神の灯
108912,Secret Love
108913,Intelligent Jazz - Crystal Sea Ver.69 [Kay Nakayama Remix]
108918,"Matsurika Kanri Den Kotei No Koigokoro, Hana Shirazu"
108918,The Legend of Bureaucrat Matsurika
108918,茉莉花官吏伝 皇帝の恋心、花知らず
108918,茉莉花官吏伝 〜後宮女官、気まぐれ皇帝に見初められ〜
108919,Crescent Moon and Doughnuts
108919,Missing Moon and Doughnut
108919,Kaketa Tsuki to Donuts
108919,弦月與甜甜圈
108919,이지러진달과도넛
108920,The Mr.'s Baby Bird
108923,Ms. Corporate Slave Wants to be Healed by a Loli Spirit
108923,คุณพนักงานคะ รับน้องผีไปช่วยเยียวยาไหมคะ
108924,My Teacher-Girlfriend
108924,แฟนผมเป็นคุณครู
108926,ファックバディ
108927, Kawari Nadeshiko - Sanshimai no Himitsu
108927,Nadeshiko Changes
108929,Demon War Chronicles
108929, Suiko
108929,Shiroi Sekai no Kaibutsu
108929,Kiri Kagami
108929,Men
108929,Tennyo Karasu
108932,The Newbie Ghost
108933,Fhána - kotonoha breakdown
108934,amazarashi - Tarareba
108935,Minna no Uta
108935,March of the Deep-sea Fish
108936,How to Steal 55 Kisses 4
108940,An Erection Filled Life with the Mother-In-Law
108940,Bajo el mismo techo
108940,Unter einem Dach
108940,Sous le même toit
108940,岳母家的刺激生活
108944,The Testament of Sister New Devil DEPARTURES Special
108946,チェリまほ
108946,CherryMaho
108946,CheriMaho
108946,Cherry Magic
108946,Cherry Magic! 30 ยังซิงกับเวทมนตร์ปิ๊งรัก
108947,I Am In a World of Love I Am With You
108948,Antología de Inio Asano
108948,Asano Inio's Short Stories
108948,Inio Asano Anthology 
108948,Bakemono Recchan/Kinoko Takenoko: Asano Inio Tanpenshuu 
108949,Kingdom Hearts III
108951,From today I'll be a goddess
108955,Same Garu
108955,Shark Girl
108956,The Whereabouts of Ashley Goeth
108957,I Somehow Got Strong By Raising Skills Related To Farming
108958,A Trip to Tynemouth
108958,Blackham no Bakugekiki
108958,A Trip to Tynemouth
108960,A Hero Can't Go On A Journey
108961,Robot Izonkei Joshi no Meewaku na Nichijou
108965,Living with Him
108965,Życie z Nim
108972,Space☆Dandy 2nd Season Picture Drama
108975,Un démon au paradis
108975,鬼與天國
108977,Magician A
108978,Renzha Fanpai Zijiu Xitong
108978,The Scum Villain’s Self-Saving System
108978,Scumbag Villain
108978,穿书自救指南之修雅篇
108978,クズ悪役の自己救済システム
108978,Kuzu Akuyaku no Jiko Kyūsai Shisutemu
108978,穿书自救指南 第一季
108978,穿书自救指南·修雅篇
108978,人渣反派自救系统动画版
108978,穿书自救指南动画
108979,Otona Najimi
108979,Otonanajimi
108980,JX3: Chivalrous Hero Shen Jianxin
108980,JX Online 3: The Adventure of Shen Jianxin
108981,Quan Zhi Gao Shou: FOR THE GLORY
108981,全职高手 FOR THE GLORY
108982,Kengan Asura Zero
108983,I just can't stand not getting between them! Bonus
108984,Toàn Chức Pháp Sư
108984,Versatile Magician
108984,All-Duties Mage
108985,Blade of Avengers
108987,Sakugan Labyrinth Marker
108987,Sacks&Guns!!
108987,Project Anima
108987,迷宫标记者
108988,Painting Rivers and Lakes 3
108989,L.O.R.D: Legend of Ravishing Dynasties
108989,爵跡
108992,Project Anima
108992,Mebius Dust
108992,Möbius Dust
108995,The Two Princes
108998,Action Idols
108998,Action Idols: Age of Young Dragons
108998,액션 아이돌
108999,Aiming to be a Million-Seller with a Beautiful Writer
108999,美少女作家と目指すミリオンセラアアアアアアアアッ！！
108999,Bishoujo Sakka to Mezasu Million Selleraaaaaaaa!!
109000,Maiden Netria
109000,Shojo Netoria
109000,Three Sisters Secret Memory
109000,Three Sister Stories
109000,Hitozuma Asobi
109000,Joukyou Nightmare
109000,“San” Shimai Monogatari
109000,Dame! Zettai! Fujun Isei Kouyuu
109001,"When He Comes, Close Your Eyes"
109001,Love Me If You Dare
109006,White Bird
109009,Lord of the Universe
109010,I★CHU: Étoile Stage
109010,I-chu: Étoile Stage
109010,ICHU ไอจู หนทางสู่ไอดอล
109012,Amazoness Kiss
109016,햇살 스타라이트
109016,Sunshine Starlight
109016,Os Feixes de Luz
109017,Looking up to Magical Girls
109017,Mahoako
109017,"I Admire Magical Girls, and..."
109017,Le mie adorate maghette
109019,Afterschool Embankment Journal
109020,Sing Yesterday for Me
109020,"Спой мне ""Yesterday"""
109024,I love you
109024,Kinenbi.
109024,記念日。
109024,Anniversary.
109029,Mister Enkou
109037,Choukadou Girl 1/6
109038,Diary of a Quiet Life
109038,Journal d´une vie tranquille
109045,A Devil Girls Wants to Destroy a Contract with an Exorcist
109047,If My Wife Became an Elementary School Student.
109048,Panduan Menikah Tuan Putri
109048,Vương Phi Bé Bỏng Của Minh Vương
109048,Princesa Asesina
109048,Princesa Assassina
109048,เรื่องราวหลังแต่งงานของหวางเฟย
109048,La vie de princesse après le mariage
109050,Hana-chan & Satsuki-kun
109051,The War of the Worlds
109051,La guerre des mondes
109051,Der Krieg der Welten
109051,H.G. Wells - Der Krieg der Welten
109053,Nee-chan's Unjustified Ragings
109054,High Speed Sister's Curiosity
109056,Warikitta Kankei desukara.
109056,It's a Detached Relationship
109056,Toxic Love Affair
109056,私立わりかん幼稚園
109056,Shiritsu Warikan Youchien
109056,不談感情的關係。
109058,The High School Boys are Hungry
109058,The Male High School Students Are Hungry Again Today
109058,Houkago Nani Taberu?
109058,Głodni bez ustanku
109060,Yoshikita
109060,ヨシキタ
109062,Investigating with Junk-chan
109063,เรื่องนี้ต้องถึงคุณยูโกะ
109064,からすがおかドントビーシャイ
109064,Odważ się kochać!
109065,Ah... and Mm... Is All She Says
109068,Area Terlarang Suku Darah
109068,Esfera de Vampiros
109068,Huyet Toc Cam Vuc
109068,เขตหวงห้ามแวมไพร์
109069,Can you become a magical girl?
109069,Can You Become a Magical Girl Even XX?
109071,Humanoid 7-00 and her friends
109072,Level Up Just By Eating!
109073,Level Up Just By Eating!
109076,The Animal Girl Loves Sake
109077,Koishigawa-san is a Carnivore
109083,Hagure Seirei Ino Shinsatsu Kiroku ~Seijo Kishi-dan to Iyashi no Kamiwaza~  
109083,Medical Examination Record of the Fallen Spirits Doctor ~ Holy Knights and the Divine Work of Healing ~
109083,Medical Examination Record of the Fallen Spirits Doctor: Holy Knights and the Divine Work of Healing
109086,Yumeshi Arisu
109087,Young Disease Outburst Boy
109089,Young Disease Outburst Boy
109089,Cowok Halu Bergejolak
109093,The Dragon Spirit
109094,Forest of the Ice Needles
109102,Big fish&Chinese flowering crabapple
109103,In Which a Witch casts the curse of Death
109103,The Reborn Witch Foretells Destruction
109103,Mein neues Leben als Hexe in einer fremden Welt
109103,Sorcière d'un autre monde
109103,轉生魔女宣告破滅
109105,Seventeen -Hatsukoi-
109105,17 -first love-
109106,Sacrificial Vote
109106,Sacrificial Ballot
109107,Okashina Tensei
109107,Treat of Reincarnation
109107,เกิดใหม่ทั้งทีขอสร้างอาณาจักรด้วยขนมหวาน
109109,Sabbat of the Witch
109109,Son of a Witch
109110,Karisuma AV Danyuu no Ore ga Omocha nanka de iku Wakenai!
109111,The Hero Who Returned Remains the Strongest in the Modern World  
109111,異世界帰りの勇者が現代最強! 異能バトル系美少女をビシバシ調教することに!?
109111,Isekai Kaeri no Yuusha ga Gendai Saikyou! Inou Battle-kei Bishoujo o Bishibashi Choukyou Suru Koto ni!?
109124,Demi-Gods and Semi-Devils
109124,凤凰娱乐
109125,"Love, Be Loved, Leave, Be Left"
109125,"Love Me, Love Me Not"
109125,Любит — не любит
109127,Yamai wa Koi
109127,Jersey to Ikareru Senpai
109127,Gifu to
109127,Mayonaka no Pan
109127,Inui-sensei♪Ochinchin
109127,Henshin no Susume
109127,Tonari no Yawata-san
109127,Iraira Onna to Muramura Otoko
109127,Uchi no Tama
109127,Mazorare
109127,Mama ni Oshiete
109127,Abare Pony
109130,Shoutotsu! Futatsuboshi Sakusen
109131,Jyaken San Wa Sugu Bureru
109131,The Whimsical Cursed Sword
109131,ดาบทมิฬชวนป่วน
109132,As Sweet As This
109133,I'll Cheer On My Yuri Onee-chan
109133,I'll Cheer On My Lesbian Sister
109135,Inui to Tatsumi: Siberia Shuppei Hishi
109135,Inui and Tatsumi: Secret History of the Siberian Intervention
109135,乾と巽ーシベリア出兵秘史ー
109135,乾と巽 ーザバイカル戦記ー
109138,Girlfriend
109139,亲爱的你-Liebling！
109139,親愛的你-Liebling！
109139,Libeulling!
109140,Rettou Gan no Tensei Majutsushi ~ Shiitagerareta Moto Yuusha wa Mirai no Sekai o Yoyuu de Ikinuku ~
109140,The Reincarnation Magician Of The Inferior Eyes
109140,Rettou Me no Tensei Majutsushi ~Shiitage Rareta Moto Yuusha wa Mirai no Sekai o Yoyuu de Ikinuku~
109140,จอมเวทย์เนตรอําพัน ~จอมเวทย์สุดเเกร่ง เกิดใหม้ไร้เทียมทาน~
109144,Japanese movie freak Eiko
109144,Hokichi Eiko-san
109146,The Skinny Girl and The Chubby Boy
109148,Chinese Almanac Master
109148,Almanac Interpreter
109148,Secret Archives of Unscientific Materialism
109148,Huang Li Shi
109148,Huangli Shi
109148,不科学唯物主义秘密档案
109148,黄历师
109149,Little Bean 2
109149,Beanie's Daily 2
109150,Liar God
109151,峡谷重案组前篇
109151,Canyon Squad
109152,Canyon Squad 2
109153,Shoujo Conte All Starlight
109154,God's Son of Destruction
109157,And so the Girl Obtained a Wicked Girl’s Body
109158,Mai no Mushigurashi Raika to Mitsuha no Tokubetsuhen
109159,Mai no Mushigurashi Mishuurokusakuhinshuu
109160,トッケビは藪があれば集う
109160,El Destino no se Equivoca
109161,Patch
109164,A Week of Lust
109165,Tokyo Immigration
109166,The Fox Bride
109168,いちゃらぶしかない
109168,Icha Love Only Anthology
109168,Icharabu Shika Nai
109168,Icharabu Shika Nai Yuri Anthology
109169,Soaring Sword Odyssey
109169, Path of Soaring Sword
109170,Habitual Swordsman's Cursed Sword Have Become Magical Swords Leading to Harem Life
109170," The Cursed Sword Master’s Harem Life: By the Sword, For the Sword, Cursed Sword Master"
109170,ชีวิตฮาเร็มในต่างโลกเพื่อดาบเวทด้วยดาบเวทของจอมดาบเวท
109175,Unicorn Dream
